Date,Close/Last,Volume,Open,High,Low,Daily Return,Cumulative Return,SMA_20,SMA_50,EMA_20,EMA_50,Volatility_20,Up_Streak,Down_Streak,Position,Strategy Return,Cumulative Strategy Return
2016-08-31,217.38,84916020,217.61,217.75,216.465,-0.0028440366972477,0.0743303350795692,218.12352500000003,214.890008,217.67224274902875,215.37611783906263,0.0033289375540171,0,2,0,-0.0,0.10569625556164719
2016-09-01,217.39,97720490,217.37,217.73,216.03,4.600239212426693e-05,0.0743797568449144,218.17254,215.075808,217.6453624872165,215.45509361007976,0.0033241509797109,1,0,0,0.0,0.10569625556164719
2016-09-02,218.37,79119470,218.39,218.87,217.7,0.0045080270481623,0.0792230898487693,218.18204,215.227008,217.71437558367205,215.56940366458647,0.0029413429048951,2,0,0,0.0,0.10569625556164719
2016-09-06,219.0308,56528000,218.7,219.12,217.86,0.0030260566927691,0.0824888801027972,218.23108,215.545024,217.83974933760803,215.7051446973478,0.0030103287901728,3,0,1,0.0,0.10569625556164719
2016-09-07,219.01,76302150,218.84,219.22,218.3,-9.49638133085351e-05,0.0823860828308784,218.27258,215.933224,217.95120178164532,215.83474686607929,0.0030098554731587,0,1,1,-9.49638133085351e-05,0.1055912544288582
2016-09-08,218.51,73855230,218.62,218.94,218.15,-0.0022830007762202,0.0799149945636055,218.31608,216.23943000000003,218.00442065958387,215.93965875368403,0.0030011868029925,0,2,1,-0.0022830007762202,0.10306718873681486
2016-09-09,213.28,220309300,216.97,217.03,213.25,-0.0239348313578325,0.0540674112879309,218.04758,216.37183,217.5544758348616,215.8353584104023,0.0060406219669485,0,3,0,-0.0239348313578325,0.07666546159804088
2016-09-12,216.34,167653400,212.39,216.81,212.31,0.0143473368342086,0.0691904714836411,217.94158,216.50913,217.43881146963668,215.85514827666103,0.0069739645005452,1,0,0,0.0,0.07666546159804088
2016-09-13,213.23,182323200,214.84,215.1499,212.5,-0.0143755200147915,0.0538203024612036,217.64858,216.575314,217.03797228205224,215.75220128541943,0.0075794358400052,0,1,0,-0.0,0.07666546159804088
2016-09-14,213.15,133064600,213.29,214.7,212.5,-0.0003751817286496,0.05342492833844,217.40808,216.67011400000004,216.66768920757107,215.65015417618736,0.0075274889122271,0,2,0,-0.0,0.07666546159804088
2016-09-15,215.28,144092600,212.96,215.73,212.75,0.0099929627023223,0.0639517643570226,217.25358,216.782514,216.5355283306596,215.6356383261408,0.0079049663758663,1,0,0,0.0,0.07666546159804088
2016-09-16,213.37,155109000,213.48,213.69,212.57,-0.008872166480862,0.0545122071760402,216.97908,216.859394,216.2340494420253,215.54678976433132,0.0080772952151214,0,1,0,-0.0,0.07666546159804088
2016-09-19,213.41,80099180,214.13,214.88,213.03,0.0001874677789754,0.054709894237422,216.72258,216.874594,215.96509235230863,215.4629940872988,0.0080833087447275,1,0,0,0.0,0.07666546159804088
2016-09-20,213.42,69217930,214.41,214.59,213.38,4.6858160348550726e-05,0.0547593160027672,216.46708,216.874994,215.7227026044697,215.3828766721106,0.0080840046183424,2,0,0,0.0,0.07666546159804088
2016-09-21,215.82,110068700,214.24,216.03,213.44,0.0112454315434356,0.0666205396856773,216.30958,216.892394,215.7319690230916,215.4000187634004,0.008525720097151,3,0,1,0.0,0.07666546159804088
2016-09-22,217.18,76535390,217.0,217.53,216.71,0.0063015475859513,0.0733418997726598,216.27608,216.937594,215.8698767351781,215.4698219491494,0.008595730664561,4,0,1,0.0063015475859513,0.08345012023845122
2016-09-23,215.99,73464500,216.72,216.88,215.88,-0.0054793259047793,0.0674607096965502,216.19058,216.934994,215.88131704611357,215.49022108839844,0.0086787976047669,0,1,1,-0.0054793259047793,0.07751354392809251
2016-09-26,214.24,89700700,215.02,215.23,214.01,-0.0081022269549516,0.0588119007610949,216.03808,216.903194,215.72500113695983,215.44119281042205,0.0088461071372966,0,2,1,-0.0081022269549516,0.06878328464815286
2016-09-27,215.57,77854200,214.05,215.68,213.62,0.0062079910380881,0.0653849955520409,215.89854,216.88641,215.71023912391607,215.44624407275847,0.0088932382822695,1,0,1,0.0062079910380881,0.07541828170090703
2016-09-28,216.64,87095790,215.83,216.82,214.71,0.0049635849144129,0.0706731244440048,215.83054,216.89541,215.7987877787812,215.49305803068955,0.0089749077048433,2,0,1,0.0049635849144129,0.08075621166064151
2016-09-29,214.68,127225400,216.4,216.87,214.04,-0.0090472673559821,0.0609864584362951,215.69554,216.84731,215.6922365617544,215.46117340203503,0.0091733784492752,0,1,1,-0.0090472673559821,0.07097832126710935
2016-09-30,216.3,115113500,215.65,217.12,215.36,0.0075461151481275,0.0689927844222595,215.64104000000003,216.84801,215.75011879396828,215.49406856273956,0.0093520734245855,1,0,1,0.0075461151481275,0.07906004700053937
2016-10-03,215.78,83386110,215.82,216.04,215.04,-0.0024040684234859,0.0664228526242955,215.51154,216.81881,215.75296462311417,215.5052815602792,0.009296110453238,0,1,1,-0.0024040684234859,0.07646591281450021
2016-10-04,214.68,119749100,215.91,216.17,213.99,-0.0050977847807952,0.0609864584362951,215.294,216.77941,215.6507775161509,215.47291757752316,0.009308870156346,0,2,1,-0.0050977847807952,0.07097832126710979
2016-10-05,215.63,72685460,215.41,216.13,215.33,0.0044251909819266,0.0656815261441137,215.125,216.75701,215.6487987050889,215.47907767252224,0.0093855679688393,1,0,1,0.0044251909819266,0.07571760487621981
2016-10-06,215.78,62519840,215.37,216.04,214.735,0.0006956360432222,0.0664228526242955,214.9885,216.74221,215.66129406650904,215.4908785481096,0.0093833494370288,2,0,1,0.0006956360432222,0.07646591281450044
2016-10-07,215.04,89597910,216.1,216.3,214.19,-0.003429418852535,0.0627656419887316,215.0765,216.70761,215.602123203032,215.47319703641904,0.0076599028161536,0,1,1,-0.003429418852535,0.07277426031898315
2016-10-10,216.16,51620410,216.155,216.7,215.985,0.0052083333333332,0.0683008797074229,215.0675,216.68841,215.65525432655275,215.50013048597123,0.0070335068597298,1,0,1,0.0052083333333332,0.07836162625814436
2016-10-11,213.43,130183700,215.66,215.74,212.58,-0.0126295336787564,0.054808737768113,215.0775,216.61821,215.44332534307156,215.4189488982861,0.0068544816495453,0,1,1,-0.0126295336787564,0.06474242178143852
2016-10-12,213.71,73322980,213.59,214.32,213.01,0.001311905542801,0.0561925471977859,215.1055,216.581426,215.27824673896947,215.3519312944317,0.0068591044347637,1,0,1,0.001311905542801,0.06613926326622899
2016-10-13,213.01,101184500,212.16,213.59,211.21,-0.0032754667540125,0.0527330236236038,214.992,216.518026,215.06222324002,215.26009085151284,0.0064890223906203,0,1,1,-0.0032754667540125,0.06264715955425304
2016-10-14,213.12,93285170,214.15,214.69,213.03,0.0005164076803907,0.0532766630424039,214.9795,216.452232,214.8772495981133,215.17616572008097,0.0061846950605942,1,0,1,0.0005164076803907,0.06319591870899233
2016-10-17,212.38,58185200,213.09,213.39,212.17,-0.0034722222222222,0.04961945240684,214.928,216.336232,214.63941630305493,215.06651216243077,0.0062315588671116,0,1,1,-0.0034722222222222,0.05950426621347504
2016-10-18,213.71,76618560,214.24,214.31,213.27,0.0062623599208966,0.0561925471977862,214.9425,216.249432,214.55090046466876,215.0133156070413,0.0063984982039798,1,0,1,0.0062623599208966,0.06613926326622921
2016-10-19,214.28,66342420,214.02,214.64,213.6,0.00266716578541,0.0590095878224772,214.86550000000005,216.171432,214.52510042041456,214.9845581322554,0.0058774694769999,2,0,1,0.00266716578541,0.06898283343169509
2016-10-20,213.88,73492220,213.87,214.53,213.11,-0.0018667164457719,0.0570327172086588,214.7005,216.096232,214.46366228513696,214.9412421270689,0.0056717564300631,0,1,1,-0.0018667164457719,0.06698734559628039
2016-10-21,213.98,88974470,212.96,214.08,212.76,0.0004675518982606,0.0575269348621134,214.6,216.002832,214.417599210362,214.90354635737992,0.0055656599762815,1,0,1,0.0004675518982606,0.06748621755513406
2016-10-24,214.89,59934750,215.0,215.32,214.48,0.0042527339003644,0.06202431550855,214.6325,215.931432,214.4625897617561,214.9030151276788,0.0053535356855679,2,0,1,0.0042527339003644,0.07202595238070253
2016-10-25,214.17,66356080,214.68,214.98,213.98,-0.0033505514449253,0.0584659484036769,214.5625,215.833032,214.43472407016029,214.87426943639727,0.005210424795107,0,1,1,-0.0033505514449253,0.0684340742769558
2016-10-26,213.74,75561030,213.21,214.42,212.93,-0.0020077508521266,0.0563408124938222,214.4175,215.748632,214.36855987300217,214.82978828202877,0.0050701635893536,0,2,1,-0.0020077508521266,0.06628892485388516
2016-10-27,213.17,77031450,214.58,214.62,213.08,-0.0026667914288388,0.053523771869131,214.342,215.644632,214.2544113136686,214.7646985454786,0.0047021133111622,0,3,0,-0.0026667914288388,0.06344535468841905
2016-10-28,212.54,140491700,213.14,213.93,211.71,-0.0029553877187221,0.0504102006523672,214.154,215.518232,214.09113404570016,214.67745546526376,0.0043478586863048,0,4,0,-0.0,0.06344535468841905
2016-10-31,212.55,60669300,212.93,213.19,212.36,4.704996706506037e-05,0.0504596224177127,213.9925,215.398432,213.94435937468108,214.594025839175,0.0043367960383252,1,0,0,0.0,0.06344535468841905
2016-11-01,211.01,122395800,212.93,212.99,209.6,-0.007245354034345,0.0428486705545121,213.809,215.248032,213.66489657709243,214.4534758062662,0.0044746422638591,0,1,0,-0.0,0.06344535468841905
2016-11-02,209.74,102709200,210.65,211.1,209.23,-0.0060186721008481,0.036572106355639,213.5145,215.063432,213.29109690308363,214.2686336177852,0.0044355799034035,0,2,0,-0.0,0.06344535468841905
2016-11-03,208.78,88715720,209.99,210.24,208.46,-0.0045770954515114,0.0318276168824749,213.1645,214.882032,212.86146862659947,214.0533930837544,0.0044626800784363,0,3,0,-0.0,0.06344535468841905
2016-11-04,208.55,108488200,208.91,209.89,208.38,-0.0011016380879393,0.0306909162795294,212.84,214.699032,212.4508525669233,213.8375737471366,0.0044438169274811,0,4,0,-0.0,0.06344535468841905
2016-11-07,213.15,109397700,211.45,213.19,211.3,0.0220570606569168,0.0534249283384402,212.6895,214.616232,212.51743803674012,213.8106100707783,0.0067732940805317,1,0,0,0.0,0.06344535468841905
2016-11-08,214.11,104838900,212.69,214.77,212.38,0.0045038705137228,0.0581694178116043,212.7235,214.531216,212.66911060466967,213.8223508523164,0.0062452104939528,2,0,0,0.0,0.06344535468841905
2016-11-09,216.3792,257961800,212.37,217.1,212.34,0.0105982905982904,0.0693842048037955,212.85696,214.4988,213.022452451844,213.9226194463432,0.0066650937225624,3,0,1,0.0,0.06344535468841905
2016-11-10,216.92,171730900,217.3,218.31,215.22,0.0024993160155875,0.072056933873678,213.05246,214.4896,213.39364745643024,214.04016378178076,0.0066113326180763,4,0,1,0.0024993160155875,0.06610324069509388
2016-11-11,216.42,100424400,216.08,216.7,215.32,-0.0023049972340033,0.0695858456064051,213.21746,214.4702,213.6818715081988,214.13349069229915,0.0066506173404441,0,1,1,-0.0023049972340033,0.0636458756741296
2016-11-14,216.59,94378460,217.03,217.27,215.72,0.0007855096571482,0.070426015617278,213.42796,214.4346,213.9588361264656,214.2298243906404,0.0065747347021982,1,0,1,0.0007855096571482,0.06448137978125756
2016-11-15,218.28,91367180,217.04,218.28,216.8,0.007802760976961,0.0787782939606605,213.65646,214.419584,214.3703755429927,214.3886548066937,0.0066482090825739,2,0,1,0.007802760976961,0.07278727355211645
2016-11-16,217.87,65385810,217.56,218.14,217.42,-0.0018783214220267,0.0767520015814968,213.83596000000003,214.396784,214.70367311032675,214.52517814760765,0.0066687341636967,0,1,1,-0.0018783214220267,0.07077223423492596
2016-11-17,218.99,69130300,218.05,219.06,217.92,0.0051406802221507,0.0822872393001881,214.09146,214.406384,215.11189471886703,214.70026920064265,0.0067023713866654,1,0,1,0.0051406802221507,0.07627673188188555
2016-11-18,218.5,86161200,219.07,219.27,218.29,-0.0022375450933832,0.0798655727982606,214.31746,214.51078400000003,215.4345714123083,214.84927825159784,0.0067451396790285,0,1,1,-0.0022375450933832,0.07386851416134066
2016-11-21,220.15,72151670,219.17,220.18,219.0,0.0075514874141877,0.0880201640802613,214.58046,214.586984,215.8836598492313,215.05714969271165,0.0068663781128346,1,0,1,0.0075514874141877,0.08197781873052246
2016-11-22,220.58,67275320,220.51,220.79,219.73,0.0019532137179196,0.0901452999901162,214.90096,214.733984,216.3309303397807,215.27373205770337,0.006781975630812,2,0,1,0.0019532137179196,0.08409115264855171
2016-11-23,220.7,56502980,219.98,220.76,219.75,0.0005440203100914,0.0907383611742616,215.24896,214.884984,216.74703221218252,215.48652687896995,0.0067364153344832,3,0,1,0.0005440203100914,0.08468092025358298
2016-11-25,221.52,37872260,221.1,221.56,221.01,0.0037154508382419,0.0947909459325893,215.66646,215.009784,217.20160057292708,215.72313366802996,0.0066732853998693,4,0,1,0.0037154508382419,0.08871099888796419
2016-11-28,220.48,76527520,221.16,221.48,220.36,-0.0046948356807512,0.0896510823366616,216.06346,215.151984,217.5138290897912,215.90967744575423,0.0067513773468958,0,1,1,-0.0046948356807512,0.08359967964435855
2016-11-29,220.91,69579660,220.52,221.44,220.17,0.0019502902757619,0.0917762182465162,216.48146,215.301984,217.83727393838248,216.1057685263129,0.0067379227057054,1,0,1,0.0019502902757619,0.08571301356238781
2016-11-30,220.38,112309600,221.63,221.82,220.31,-0.0023991670816169,0.089156864683207,216.94996,215.441184,218.0794383252032,216.2733854468497,0.0064716296262998,0,1,1,-0.0023991670816169,0.08310820664016583
2016-12-01,219.57,78874240,220.73,220.73,219.15,-0.0036754696433433,0.0851537016902248,217.44146,215.516184,218.22139657994572,216.402664448934,0.0063348813113713,0,2,1,-0.0036754696433433,0.07912727530620378
2016-12-02,219.68,74621240,219.67,220.25,219.26,0.0005009791865919,0.0856973411090249,217.98646,215.566184,218.36031119137948,216.5311874117209,0.006143109688806,1,0,1,0.0005009791865919,0.07966789561081589
2016-12-05,221.0,67101250,220.65,221.4,220.42,0.0060087399854333,0.0922210141346253,218.60896,215.666384,218.61171012553385,216.70643496420243,0.0061254326699909,2,0,1,0.0060087399854333,0.08615533926616137
2016-12-06,221.7,59512650,221.22,221.7441,220.662,0.0031674208144796,0.0956805377088074,219.03646,215.81558400000003,218.90583297072104,216.90226104403763,0.0041607886642531,3,0,1,0.0031674208144796,0.08959565029551109
2016-12-07,224.6,110194800,221.52,224.67,221.38,0.0130807397383851,0.1100128496589902,219.56096,215.996184,219.44813459255715,217.2041331599577,0.0048241063246105,4,0,1,0.0130807397383851,0.10384836741710313
2016-12-08,225.15,96247920,224.57,225.7,224.26,0.0024487978628673,0.1127310467529905,219.9995,216.166384,219.991169393266,217.51573578113587,0.0044231818121344,5,0,1,0.0024487978628673,0.10655146894016365
2016-12-09,226.51,87827850,225.41,226.53,225.37,0.0060404174994448,0.1194524068399729,220.479,216.40298400000003,220.61201040343116,217.86845202501289,0.0045142428988398,6,0,1,0.0060404174994448,0.11323550179718622
2016-12-12,226.25,101715300,226.4,226.96,225.76,-0.0011478521919561,0.1181674409409911,220.9705,216.601984,221.14896179358053,218.19714018089476,0.0044609026248679,0,1,1,-0.0011478521919561,0.11195767198628492
2016-12-13,227.76,110247300,227.02,228.34,227.0,0.0066740331491712,0.1256301275081552,221.529,216.84158399999995,221.7785844799062,218.5721542914479,0.0045537074756343,1,0,1,0.0066740331491712,0.11937891434959669
2016-12-14,225.88,141538000,227.41,228.23,225.365,-0.0082543027748507,0.1163388356232091,221.909,217.06558400000003,222.16919548181988,218.858736476097,0.0049710188157053,0,1,1,-0.0082543027748507,0.11013922187077152
2016-12-15,226.81,123647300,226.16,227.81,225.8904,0.0041172303878165,0.1209350598003367,222.356,217.289184,222.6111768645037,219.17055073193637,0.0049228670020112,1,0,1,0.0041172303878165,0.11470992080976483
2016-12-16,225.04,156228600,226.01,226.08,224.67,-0.0078038887174287,0.1121874073341904,222.6585,217.474384,222.8424933535986,219.40072521303688,0.0053259987068187,0,1,1,-0.0078038887174287,0.10601084863555177
2016-12-19,225.53,90032620,225.25,226.02,225.08,0.0021773906861002,0.1146090738361178,223.01000000000005,217.684184,223.0984463675416,219.64108893017269,0.005259378562234,1,0,1,0.0021773906861002,0.10841906635609666
2016-12-20,226.4,89669640,226.15,226.57,225.88,0.0038575799228484,0.1189087674211726,223.3225,217.888984,223.41288004682332,219.90614426624435,0.0051017936806315,2,0,1,0.0038575799228484,0.11269488149257434
2016-12-21,225.77,67782110,226.25,226.45,225.77,-0.0027826855123674,0.1157951962044088,223.582,218.135784,223.6373676614116,220.1360993930583,0.0051846360007263,0,1,1,-0.0027826855123674,0.10959860156615964
2016-12-22,225.38,55966720,225.6,225.74,224.92,-0.0017274217123621,0.1138677473559359,223.816,218.369184,223.80333264603908,220.34174255411483,0.005223943641034,0,2,1,-0.0017274217123621,0.10768185684980769
2016-12-23,225.71,36670460,225.43,225.72,225.21,0.0014641938060164,0.115498665612336,224.0255,218.623184,223.98492001308296,220.55226245395343,0.0051879046271988,1,0,1,0.0014641938060164,0.109303717763644
2016-12-27,226.27,42619920,226.02,226.73,226.0,0.0024810597669575,0.1182662844716815,224.315,218.886184,224.20254667850364,220.7764874557592,0.0050224572663269,2,0,1,0.0024810597669575,0.11205596658712391
2016-12-28,224.4,64009720,226.57,226.59,224.27,-0.0082644628099173,0.1090244143520808,224.4895,219.126584,224.22135175674137,220.91858598690592,0.0054545846728228,0,1,1,-0.0082644628099173,0.1028654214087179
2016-12-29,224.35,48614080,224.48,224.89,223.84,-0.000222816399287,0.1087773055253535,224.688,219.339384,224.23360397038505,221.0531512423214,0.0054089595435266,0,2,1,-0.000222816399287,0.10261968490662143
2016-12-30,223.53,108693200,224.73,224.83,222.73,-0.0036550033429908,0.1047247207670261,224.886,219.52438400000003,224.16659406844363,221.15028256615196,0.0054080488246256,0,3,0,-0.0036550033429908,0.09858960627224023
